State1,County1,State2,County2,State3,County3,Returns,Exemptions,Income
36,35,,,XX,Region 3: South,173,328,
36,35,,,XX,Region 4: West,51,77,
36,35,36,035 ,XX,County Non-Migrants,19150,42748,
36,37,,,NY,Genesee Total Migration,1314,2449,
36,37,36,055,NY,Monroe,307,508,
36,37,36,029,NY,Erie,158,280,
36,37,36,121,NY,Wyoming,132,310,
36,37,36,051,NY,Livingston,78,135,
36,37,36,073,NY,Orleans,58,131,
36,37,36,063,NY,Niagara,33,61,
36,37,36,069,NY,Ontario,17,32,
36,37,57,001,FR,Foreign / Overseas,13,25,
36,37,36,067,NY,Onondaga,13,14,
36,37,36,003,NY,Allegany,11,31,
36,37,51,059,Va,Fairfax,10,22,
36,37,04,013,Az,Maricopa,10,18,
36,37,,,XX,Same State,118,236,
36,37,,,XX,Region 1: Northeast,66,124,
36,37,,,XX,Region 2: Midwest,55,107,
36,37,,,XX,Region 3: South,183,338,
36,37,,,XX,Region 4: West,52,77,
36,37,36,037 ,XX,County Non-Migrants,21952,50408,
36,39,,,NY,Greene Total Migration F,938,1721,
36,39,36,001,NY,Albany,212,425,
36,39,36,111,NY,Ulster,57,92,
36,39,36,021,NY,Columbia,40,75,
36,39,36,095,NY,Schoharie,27,56,
36,39,36,083,NY,Rensselaer,23,34,
36,39,36,027,NY,Dutchess,22,36,
36,39,36,081,NY,Queens,21,31,
36,39,36,093,NY,Schenectady,18,36,
36,39,36,059,NY,Nassau,14,22,
36,39,36,025,NY,Delaware,14,39,
36,39,57,001,FR,Foreign / Overseas,14,20,
36,39,36,119,NY,Westchester,13,21,
36,39,36,091,NY,Saratoga,11,14,
36,39,36,061,NY,New York,11,11,
36,39,36,103,NY,Suffolk,10,20,
36,39,,,XX,Same State,121,215,
36,39,,,XX,Region 1: Northeast,77,137,
36,39,,,XX,Region 2: Midwest,26,59,
36,39,,,XX,Region 3: South,161,312,
36,39,,,XX,Region 4: West,46,66,
36,39,36,039 ,XX,County Non-Migrants,14514,31713,
36,41,,,NY,Hamilton Total Migration,147,266,
36,41,36,035,NY,Fulton,14,26,
36,41,36,091,NY,Saratoga,13,30,
36,41,,,XX,Same State,76,136,
36,41,,,XX,"Same Region, Diff. State",13,23,
36,41,,,XX,Different Region,31,51,
36,41,36,041 ,XX,County Non-Migrants,2031,4367,
36,43,,,NY,Herkimer Total Migration,1221,2288,
36,43,36,065,NY,Oneida,398,768,
36,43,36,077,NY,Otsego,63,137,
36,43,36,035,NY,Fulton,40,88,
36,43,36,057,NY,Montgomery,39,91,
36,43,36,067,NY,Onondaga,37,55,
36,43,36,053,NY,Madison,29,59,
36,43,36,001,NY,Albany,28,36,
36,43,57,001,FR,Foreign / Overseas,21,29,
36,43,36,055,NY,Monroe,18,25,
36,43,36,091,NY,Saratoga,14,28,
36,43,12,011,Fl,Broward,12,21,
36,43,36,049,NY,Lewis,11,20,
36,43,36,029,NY,Erie,11,21,
36,43,36,017,NY,Chenango,10,27,
36,43,36,093,NY,Schenectady,10,11,
36,43,,,XX,Same State,146,282,
36,43,,,XX,Region 1: Northeast,88,151,
36,43,,,XX,Region 2: Midwest,26,47,
36,43,,,XX,Region 3: South,174,315,
36,43,,,XX,Region 4: West,46,77,
36,43,36,043 ,XX,County Non-Migrants,22587,51908,
36,45,,,NY,Jefferson Total Migratio,3948,8862,
36,45,57,001,FR,Foreign / Overseas,485,1186,
36,45,36,089,NY,St. Lawrence,183,389,
36,45,36,067,NY,Onondaga,132,218,
36,45,36,049,NY,Lewis,129,289,
36,45,36,075,NY,Oswego,84,172,
36,45,15,003,Hi,Honolulu,71,217,
36,45,36,055,NY,Monroe,62,94,
36,45,36,065,NY,Oneida,51,98,
36,45,36,029,NY,Erie,41,82,
36,45,37,051,NC,Cumberland,35,89,
36,45,12,103,Fl,Pinellas,27,59,
36,45,36,001,NY,Albany,26,40,
36,45,36,019,NY,Clinton,25,56,
36,45,04,013,Az,Maricopa,24,54,
36,45,06,037,Ca,Los Angeles,23,39,
36,45,53,053,Wa,Pierce,22,57,
36,45,13,215,Ga,Muscogee,19,54,
36,45,12,127,Fl,Volusia,19,43,
36,45,12,057,Fl,Hillsborough,19,37,
36,45,48,201,Tx,Harris,18,31,
36,45,48,141,Tx,El Paso,18,57,
36,45,17,031,Il,Cook,17,34,
36,45,12,095,Fl,Orange,17,40,
36,45,36,091,NY,Saratoga,17,33,
36,45,48,029,Tx,Bexar,17,50,
36,45,12,011,Fl,Broward,17,28,
36,45,48,439,Tx,Tarrant,16,33,
36,45,12,031,Fl,Duval,16,28,
36,45,51,700,Va,Newport News city,15,26,
36,45,53,033,Wa,King,15,37,
36,45,36,069,NY,Ontario,15,31,
36,45,16,001,Id,Ada,15,40,
36,45,51,059,Va,Fairfax,15,44,
36,45,57,003,FR,Foreign / Puerto Rico,15,41,
36,45,36,047,NY,Kings,15,40,
36,45,12,025,Fl,Dade,15,37,
36,45,36,033,NY,Franklin,14,33,
36,45,06,059,Ca,Orange,14,28,
36,45,08,005,Co,Arapahoe,13,35,
36,45,36,061,NY,New York,13,20,
36,45,20,103,Ks,Leavenworth,13,41,
36,45,12,099,Fl,Palm Beach,13,24,
36,45,36,071,NY,Orange,13,29,
36,45,39,049,Oh,Franklin,12,20,
36,45,48,113,Tx,Dallas,12,21,
36,45,45,079,SC,Richland,12,30,
36,45,13,245,Ga,Richmond,12,27,
36,45,09,003,Ct,Hartford,12,26,
36,45,06,073,Ca,San Diego,12,21,
36,45,02,090,Ak,Fairbanks North Star Bor,12,36,
36,45,08,041,Co,El Paso,12,28,
36,45,36,005,NY,Bronx,12,22,
36,45,04,003,Az,Cochise,12,30,
36,45,06,001,Ca,Alameda,12,19,
36,45,51,810,Va,Virginia Beach city,11,26,
36,45,47,125,Tn,Montgomery,11,22,
36,45,12,105,Fl,Polk,11,23,
36,45,36,063,NY,Niagara,11,26,
36,45,24,033,Md,Prince George's,10,23,
36,45,36,051,NY,Livingston,10,26,
36,45,48,027,Tx,Bell,10,31,
36,45,18,097,In,Marion,10,16,
36,45,36,109,NY,Tompkins,10,20,
36,45,24,031,Md,Montgomery,10,20,
36,45,36,053,NY,Madison,10,13,
36,45,,,XX,Same State,187,364,
36,45,,,XX,Region 1: Northeast,263,632,
36,45,,,XX,Region 2: Midwest,391,930,
36,45,,,XX,Region 3: South,765,1757,
36,45,,,XX,Region 4: West,253,540,
36,45,36,045 ,XX,County Non-Migrants,35407,83722,
36,47,,,NY,Kings Total Migration Fl,45902,91311,
36,47,36,081,NY,Queens,9495,20334,
36,47,36,061,NY,New York,6509,10358,
36,47,36,085,NY,Richmond,2721,5989,
36,47,36,059,NY,Nassau,2165,4646,
36,47,36,005,NY,Bronx,1915,3887,
36,47,36,103,NY,Suffolk,1216,2528,
36,47,12,011,Fl,Broward,1125,2308,
36,47,34,017,NJ,Hudson,863,1535,
36,47,34,023,NJ,Middlesex,809,1747,
36,47,36,119,NY,Westchester,737,1311,
36,47,12,025,Fl,Dade,726,1578,
36,47,34,013,NJ,Essex,687,1553,
36,47,34,025,NJ,Monmouth,671,1583,
36,47,57,001,FR,Foreign / Overseas,660,1115,
36,47,34,003,NJ,Bergen,619,1260,
36,47,06,037,Ca,Los Angeles,587,912,
36,47,12,099,Fl,Palm Beach,506,945,
36,47,57,003,FR,Foreign / Puerto Rico,390,912,
36,47,34,039,NJ,Union,359,790,
36,47,09,001,Ct,Fairfield,339,643,
36,47,12,095,Fl,Orange,320,803,
36,47,36,087,NY,Rockland,293,666,
36,47,34,029,NJ,Ocean,270,552,
36,47,42,101,Pa,Philadelphia,260,569,
36,47,36,071,NY,Orange,231,551,
36,47,06,075,Ca,San Francisco,210,274,
36,47,17,031,Il,Cook,189,323,
36,47,13,089,Ga,De Kalb,180,415,
36,47,34,027,NJ,Morris,163,325,
36,47,24,031,Md,Montgomery,150,273,
36,47,34,031,NJ,Passaic,148,307,
36,47,25,017,Ma,Middlesex,148,256,
36,47,11,001,DC,"Wash.,D.C.",146,184,
36,47,12,103,Fl,Pinellas,145,279,
36,47,25,025,Ma,Suffolk,142,246,
36,47,42,089,Pa,Monroe,139,396,
36,47,12,057,Fl,Hillsborough,136,310,
36,47,34,035,NJ,Somerset,136,312,
36,47,06,073,Ca,San Diego,134,233,
36,47,24,033,Md,Prince George's,131,305,
36,47,32,003,Nv,Clark,129,250,
36,47,34,021,NJ,Mercer,128,263,
36,47,48,201,Tx,Harris,126,246,
36,47,09,009,Ct,New Haven,125,226,
36,47,36,111,NY,Ulster,119,207,
36,47,36,027,NY,Dutchess,118,230,
36,47,51,059,Va,Fairfax,113,201,
36,47,12,097,Fl,Osceola,113,284,
36,47,12,009,Fl,Brevard,112,255,
36,47,24,510,Md,Baltimore city,104,186,
36,47,09,003,Ct,Hartford,101,213,
36,47,04,013,Az,Maricopa,100,183,
36,47,53,033,Wa,King,99,158,
36,47,36,105,NY,Sullivan,97,186,
36,47,13,121,Ga,Fulton,97,171,
36,47,12,117,Fl,Seminole,91,204,
36,47,06,001,Ca,Alameda,89,157,
36,47,36,001,NY,Albany,88,134,
36,47,34,005,NJ,Burlington,87,208,
36,47,12,015,Fl,Charlotte,82,205,
36,47,51,810,Va,Virginia Beach city,78,180,
36,47,37,119,NC,Mecklenburg,78,170,
36,47,12,053,Fl,Hernando,75,162,
36,47,36,029,NY,Erie,75,130,
36,47,34,001,NJ,Atlantic,73,123,
36,47,12,101,Fl,Pasco,72,139,
36,47,48,113,Tx,Dallas,71,134,
36,47,37,183,NC,Wake,70,142,
36,47,36,055,NY,Monroe,67,116,
36,47,06,059,Ca,Orange,67,100,
36,47,12,111,Fl,St. Lucie,64,151,
36,47,39,035,Oh,Cuyahoga,64,126,
36,47,42,017,Pa,Bucks,62,113,
36,47,12,127,Fl,Volusia,62,135,
36,47,42,003,Pa,Allegheny,60,105,
36,47,12,083,Fl,Marion,58,148,
36,47,12,031,Fl,Duval,56,122,
36,47,24,005,Md,Baltimore,56,100,
36,47,34,007,NJ,Camden,55,109,
36,47,12,071,Fl,Lee,55,113,
36,47,37,051,NC,Cumberland,55,107,
36,47,36,079,NY,Putnam,54,130,
36,47,44,007,RI,Providence,54,113,
36,47,13,067,Ga,Cobb,52,116,
36,47,42,103,Pa,Pike,52,135,
36,47,51,760,Va,Richmond city,51,105,
36,47,51,710,Va,Norfolk city,51,105,
36,47,36,067,NY,Onondaga,48,77,
36,47,51,013,Va,Arlington,48,63,
36,47,42,077,Pa,Lehigh,47,107,
36,47,27,053,Mn,Hennepin,47,76,
36,47,37,063,NC,Durham,46,85,
36,47,15,003,Hi,Honolulu,45,69,
36,47,36,039,NY,Greene,44,87,
36,47,06,085,Ca,Santa Clara,43,70,
36,47,45,079,SC,Richland,43,96,
36,47,25,021,Ma,Norfolk,42,62,
36,47,42,091,Pa,Montgomery,41,69,
36,47,39,049,Oh,Franklin,40,72,
36,47,10,003,De,New Castle,37,89,
36,47,26,163,Mi,Wayne,36,77,
36,47,25,027,Ma,Worcester,35,67,
36,47,35,001,NM,Bernalillo,35,58,
36,47,25,013,Ma,Hampden,34,59,
36,47,12,115,Fl,Sarasota,34,71,
36,47,36,025,NY,Delaware,34,75,
36,47,06,067,Ca,Sacramento,34,66,
36,47,26,125,Mi,Oakland,34,62,
36,47,41,051,Or,Multnomah,34,65,
36,47,51,700,Va,Newport News city,33,73,
36,47,42,011,Pa,Berks,33,64,
36,47,45,019,SC,Charleston,32,61,
36,47,12,035,Fl,Flagler,32,63,
36,47,13,135,Ga,Gwinnett,32,65,
36,47,36,007,NY,Broome,32,52,
36,47,42,071,Pa,Lancaster,32,69,
36,47,48,029,Tx,Bexar,31,68,
36,47,48,453,Tx,Travis,31,55,
36,47,37,081,NC,Guilford,31,61,
36,47,51,087,Va,Henrico,30,67,
36,47,45,075,SC,Orangeburg,30,62,
36,47,42,127,Pa,Wayne,30,80,
36,47,09,011,Ct,New London,30,46,
36,47,42,079,Pa,Luzerne,30,56,
36,47,06,013,Ca,Contra Costa,29,48,
36,47,51,650,Va,Hampton city,29,57,
36,47,24,027,Md,Howard,29,52,
36,47,25,009,Ma,Essex,29,47,
36,47,34,037,NJ,Sussex,28,57,
36,47,22,071,La,Orleans,28,41,
36,47,06,071,Ca,San Bernardino,28,59,
36,47,42,045,Pa,Delaware,28,63,
36,47,37,133,NC,Onslow,28,62,
36,47,08,031,Co,Denver,27,42,
36,47,45,035,SC,Dorchester,27,54,
36,47,36,109,NY,Tompkins,27,39,
36,47,13,063,Ga,Clayton,27,66,
36,47,37,049,NC,Craven,27,59,
36,47,42,095,Pa,Northampton,27,62,
36,47,36,083,NY,Rensselaer,26,49,
36,47,51,041,Va,Chesterfield,26,62,
36,47,36,065,NY,Oneida,26,43,
36,47,25,015,Ma,Hampshire,26,44,
36,47,06,065,Ca,Riverside,26,62,
36,47,04,019,Az,Pima,25,48,
36,47,12,105,Fl,Polk,25,53,
36,47,25,023,Ma,Plymouth,25,55,
36,47,36,021,NY,Columbia,25,54,
36,47,51,153,Va,Prince William,25,52,
36,47,42,069,Pa,Lackawanna,24,56,
36,47,06,053,Ca,Monterey,24,50,
36,47,13,051,Ga,Chatham,24,52,
36,47,06,081,Ca,San Mateo,23,34,
36,47,36,091,NY,Saratoga,23,41,
36,47,26,161,Mi,Washtenaw,22,30,
36,47,42,043,Pa,Dauphin,22,48,
36,47,48,027,Tx,Bell,22,41,
36,47,24,003,Md,Anne Arundel,22,40,
36,47,36,093,NY,Schenectady,22,46,
36,47,13,245,Ga,Richmond,22,58,
36,47,34,019,NJ,Hunterdon,22,39,
36,47,51,510,Va,Alexandria city,22,45,
36,47,48,439,Tx,Tarrant,22,45,
36,47,47,037,Tn,Davidson,21,30,
36,47,12,021,Fl,Collier,21,39,
36,47,23,005,Me,Cumberland,21,32,
36,47,37,147,NC,Pitt,20,45,
36,47,51,550,Va,Chesapeake city,20,34,
36,47,35,049,NM,Santa Fe,20,25,
36,47,12,081,Fl,Manatee,19,43,
36,47,45,085,SC,Sumter,19,37,
36,47,08,041,Co,El Paso,19,35,
36,47,33,011,NH,Hillsborough,19,31,
36,47,09,007,Ct,Middlesex,19,30,
36,47,09,005,Ct,Litchfield,19,28,
36,47,08,013,Co,Boulder,19,27,
36,47,53,053,Wa,Pierce,18,32,
36,47,50,007,Vt,Chittenden,18,28,
36,47,42,133,Pa,York,18,33,
36,47,45,069,SC,Marlboro,18,45,
36,47,48,157,Tx,Fort Bend,18,54,
36,47,47,157,Tn,Shelby,17,35,
36,47,12,017,Fl,Citrus,17,31,
36,47,25,005,Ma,Bristol,16,26,
36,47,48,141,Tx,El Paso,16,36,
36,47,06,111,Ca,Ventura,16,27,
36,47,02,020,Ak,Anchorage Borough,16,24,
36,47,40,143,Ok,Tulsa,16,28,
36,47,12,085,Fl,Martin,15,33,
36,47,01,089,Al,Madison,15,33,
36,47,06,041,Ca,Marin,15,25,
36,47,51,740,Va,Portsmouth city,15,31,
36,47,42,025,Pa,Carbon,15,35,
36,47,17,097,Il,Lake,15,20,
36,47,39,061,Oh,Hamilton,15,25,
36,47,12,069,Fl,Lake,14,23,
36,47,33,015,NH,Rockingham,14,19,
36,47,55,025,Wi,Dane,14,21,
36,47,42,029,Pa,Chester,14,19,
36,47,01,073,Al,Jefferson,14,20,
36,47,18,097,In,Marion,14,27,
36,47,17,043,Il,Du Page,14,20,
36,47,29,189,Mo,St. Louis,14,26,
36,47,10,001,De,Kent,14,32,
36,47,45,013,SC,Beaufort,14,27,
36,47,12,087,Fl,Monroe,14,23,
36,47,34,041,NJ,Warren,13,24,
36,47,21,111,Ky,Jefferson,13,24,
36,47,55,079,Wi,Milwaukee,13,20,
36,47,37,135,NC,Orange,13,21,
36,47,12,001,Fl,Alachua,13,30,
36,47,25,001,Ma,Barnstable,13,25,
36,47,17,019,Il,Champaign,12,20,
36,47,36,113,NY,Warren,12,36,
36,47,25,003,Ma,Berkshire,12,25,
36,47,45,041,SC,Florence,12,25,
36,47,13,179,Ga,Liberty,12,20,
36,47,37,155,NC,Robeson,12,25,
36,47,37,127,NC,Nash,12,28,
36,47,51,730,Va,Petersburg city,12,26,
36,47,45,045,SC,Greenville,12,20,
36,47,45,043,SC,Georgetown,11,25,
36,47,45,025,SC,Chesterfield,11,16,
36,47,37,013,NC,Beaufort,11,23,
36,47,36,045,NY,Jefferson,11,20,
36,47,36,077,NY,Otsego,11,16,
36,47,08,005,Co,Arapahoe,11,31,
36,47,34,011,NJ,Cumberland,11,25,
36,47,06,097,Ca,Sonoma,11,14,
36,47,37,191,NC,Wayne,11,28,
36,47,49,035,Ut,Salt Lake,11,22,
36,47,37,129,NC,New Hanover,11,18,
36,47,45,091,SC,York,11,18,
36,47,37,083,NC,Halifax,11,19,
36,47,45,049,SC,Hampton,11,24,
36,47,37,067,NC,Forsyth,11,26,
36,47,22,051,La,Jefferson,11,17,
36,47,45,003,SC,Aiken,11,19,
36,47,45,031,SC,Darlington,10,18,
36,47,53,061,Wa,Snohomish,10,20,
36,47,01,097,Al,Mobile,10,24,
36,47,37,159,NC,Rowan,10,15,
36,47,22,115,La,Vernon,10,19,
36,47,12,109,Fl,St. Johns,10,23,
36,47,06,083,Ca,Santa Barbara,10,16,
36,47,29,095,Mo,Jackson,10,13,
36,47,36,019,NY,Clinton,10,17,
36,47,45,015,SC,Berkeley,10,20,
36,47,,,XX,Same State,87,167,
36,47,,,XX,Region 1: Northeast,231,421,
36,47,,,XX,Region 2: Midwest,359,628,
36,47,,,XX,Region 3: South,903,1879,
36,47,,,XX,Region 4: West,216,379,
36,47,36,047 ,XX,County Non-Migrants,677405,1435217,
36,49,,,NY,Lewis Total Migration Fl,510,1082,
36,49,36,045,NY,Jefferson,140,312,
36,49,36,065,NY,Oneida,57,122,
36,49,36,067,NY,Onondaga,26,37,
36,49,36,089,NY,St. Lawrence,24,52,
36,49,36,075,NY,Oswego,14,27,
36,49,57,001,FR,Foreign / Overseas,10,31,
36,49,,,XX,Same State,71,126,
36,49,,,XX,Region 1: Northeast,34,59,
36,49,,,XX,Region 2: Midwest,22,70,
36,49,,,XX,Region 3: South,73,161,
36,49,,,XX,Region 4: West,39,85,
36,49,36,049 ,XX,County Non-Migrants,8910,22338,
36,51,,,NY,Livingston Total Migrati,1480,2667,
36,51,36,055,NY,Monroe,494,850,
36,51,36,101,NY,Steuben,109,227,
36,51,36,069,NY,Ontario,103,176,
36,51,36,037,NY,Genesee,81,152,
36,51,36,121,NY,Wyoming,71,137,
36,51,36,003,NY,Allegany,44,89,
36,51,36,029,NY,Erie,39,71,
36,51,36,067,NY,Onondaga,18,35,
36,51,36,117,NY,Wayne,17,37,
36,51,57,001,FR,Foreign / Overseas,12,15,
36,51,36,061,NY,New York,11,11,
36,51,36,015,NY,Chemung,10,22,
36,51,,,XX,Same State,101,190,
36,51,,,XX,Region 1: Northeast,63,105,
36,51,,,XX,Region 2: Midwest,47,85,
36,51,,,XX,Region 3: South,198,362,
36,51,,,XX,Region 4: West,62,103,
36,51,36,051 ,XX,County Non-Migrants,20111,46757,
36,53,,,NY,Madison Total Migration,1702,3188,
36,53,36,067,NY,Onondaga,511,895,
36,53,36,065,NY,Oneida,329,643,
36,53,36,017,NY,Chenango,85,197,
36,53,36,075,NY,Oswego,45,98,
36,53,36,023,NY,Cortland,31,52,
36,53,36,055,NY,Monroe,22,31,
36,53,57,001,FR,Foreign / Overseas,22,31,
36,53,36,043,NY,Herkimer,15,38,
36,53,36,045,NY,Jefferson,14,21,
36,53,36,029,NY,Erie,13,20,
36,53,36,011,NY,Cayuga,12,23,
36,53,36,019,NY,Clinton,12,25,
36,53,36,001,NY,Albany,11,13,
36,53,36,077,NY,Otsego,11,23,
36,53,,,XX,Same State,123,246,
36,53,,,XX,Region 1: Northeast,109,202,
36,53,,,XX,Region 2: Midwest,34,58,
36,53,,,XX,Region 3: South,223,421,
36,53,,,XX,Region 4: West,80,151,
36,53,36,053 ,XX,County Non-Migrants,22678,53040,
36,55,,,NY,Monroe Total Migration F,11537,20564,
36,55,36,117,NY,Wayne,852,1609,
36,55,36,069,NY,Ontario,801,1459,
36,55,36,051,NY,Livingston,538,1035,
36,55,36,029,NY,Erie,417,665,
36,55,36,073,NY,Orleans,380,810,
36,55,36,037,NY,Genesee,265,498,
36,55,57,001,FR,Foreign / Overseas,253,469,
36,55,36,067,NY,Onondaga,232,394,
36,55,06,037,Ca,Los Angeles,137,177,
36,55,36,101,NY,Steuben,131,219,
36,55,36,061,NY,New York,128,152,
36,55,17,031,Il,Cook,126,180,
36,55,04,013,Az,Maricopa,107,166,
36,55,36,001,NY,Albany,105,148,
36,55,25,017,Ma,Middlesex,103,157,
36,55,12,011,Fl,Broward,95,161,
36,55,51,059,Va,Fairfax,81,147,
36,55,12,103,Fl,Pinellas,80,134,
36,55,36,063,NY,Niagara,79,132,
36,55,06,073,Ca,San Diego,76,123,
36,55,12,099,Fl,Palm Beach,73,126,
36,55,12,095,Fl,Orange,72,120,
36,55,42,003,Pa,Allegheny,71,144,
36,55,39,049,Oh,Franklin,67,133,
36,55,36,007,NY,Broome,65,97,
36,55,06,059,Ca,Orange,63,111,
36,55,48,201,Tx,Harris,62,128,
36,55,36,003,NY,Allegany,61,96,
36,55,39,035,Oh,Cuyahoga,59,96,
36,55,36,065,NY,Oneida,59,99,
36,55,36,047,NY,Kings,58,91,
36,55,36,123,NY,Yates,57,104,
36,55,32,003,Nv,Clark,57,101,
36,55,24,031,Md,Montgomery,55,85,
36,55,36,119,NY,Westchester,55,72,
36,55,25,025,Ma,Suffolk,55,68,
36,55,09,001,Ct,Fairfield,54,99,
36,55,36,103,NY,Suffolk,53,82,
36,55,53,033,Wa,King,53,73,
36,55,09,003,Ct,Hartford,53,90,
36,55,06,085,Ca,Santa Clara,52,64,
36,55,48,113,Tx,Dallas,52,95,
36,55,36,091,NY,Saratoga,50,100,
36,55,12,057,Fl,Hillsborough,49,99,
36,55,36,045,NY,Jefferson,49,85,
36,55,36,121,NY,Wyoming,49,89,
36,55,11,001,DC,"Wash.,D.C.",48,48,
36,55,13,121,Ga,Fulton,48,91,
36,55,36,075,NY,Oswego,47,76,
36,55,36,089,NY,St. Lawrence,47,81,
36,55,37,119,NC,Mecklenburg,46,91,
36,55,12,127,Fl,Volusia,46,80,
36,55,06,075,Ca,San Francisco,45,54,
36,55,36,081,NY,Queens,44,53,
36,55,36,109,NY,Tompkins,44,64,
36,55,42,101,Pa,Philadelphia,44,60,
36,55,12,117,Fl,Seminole,43,82,
36,55,12,025,Fl,Dade,42,69,
36,55,36,015,NY,Chemung,41,79,
36,55,12,071,Fl,Lee,40,69,
36,55,36,059,NY,Nassau,40,56,
36,55,36,013,NY,Chautauqua,39,66,
36,55,12,105,Fl,Polk,38,66,
36,55,13,089,Ga,De Kalb,37,66,
36,55,12,009,Fl,Brevard,36,82,
36,55,09,009,Ct,New Haven,36,74,
36,55,12,115,Fl,Sarasota,35,58,
36,55,26,125,Mi,Oakland,34,77,
36,55,13,067,Ga,Cobb,34,71,
36,55,34,027,NJ,Morris,34,76,
36,55,17,043,Il,Du Page,33,81,
36,55,55,025,Wi,Dane,32,47,
36,55,36,093,NY,Schenectady,32,56,
36,55,25,021,Ma,Norfolk,31,45,
36,55,36,011,NY,Cayuga,31,60,
36,55,36,009,NY,Cattaraugus,31,48,
36,55,27,053,Mn,Hennepin,31,61,
36,55,06,001,Ca,Alameda,30,42,
36,55,36,071,NY,Orange,29,53,
36,55,36,099,NY,Seneca,28,41,
36,55,08,013,Co,Boulder,28,43,
36,55,34,003,NJ,Bergen,28,44,
36,55,13,135,Ga,Gwinnett,27,47,
36,55,42,017,Pa,Bucks,26,47,
36,55,12,081,Fl,Manatee,26,44,
36,55,24,033,Md,Prince George's,26,39,
36,55,04,019,Az,Pima,25,36,
36,55,24,005,Md,Baltimore,25,46,
36,55,36,083,NY,Rensselaer,25,37,
36,55,37,183,NC,Wake,25,36,
36,55,42,091,Pa,Montgomery,25,54,
36,55,10,003,De,New Castle,24,40,
36,55,39,061,Oh,Hamilton,24,40,
36,55,08,031,Co,Denver,24,32,
36,55,26,161,Mi,Washtenaw,24,43,
36,55,12,031,Fl,Duval,23,46,
36,55,24,510,Md,Baltimore city,23,28,
36,55,26,163,Mi,Wayne,23,41,
36,55,42,029,Pa,Chester,23,62,
36,55,39,113,Oh,Montgomery,23,43,
36,55,48,453,Tx,Travis,23,37,
36,55,57,003,FR,Foreign / Puerto Rico,23,45,
36,55,34,023,NJ,Middlesex,22,32,
36,55,12,021,Fl,Collier,22,35,
36,55,09,011,Ct,New London,22,50,
36,55,51,013,Va,Arlington,22,30,
36,55,06,071,Ca,San Bernardino,22,45,
36,55,51,810,Va,Virginia Beach city,22,42,
36,55,36,077,NY,Otsego,22,47,
36,55,15,003,Hi,Honolulu,21,36,
36,55,47,037,Tn,Davidson,21,42,
36,55,12,097,Fl,Osceola,21,29,
36,55,12,083,Fl,Marion,21,42,
36,55,36,005,NY,Bronx,21,28,
36,55,12,069,Fl,Lake,21,38,
36,55,36,027,NY,Dutchess,21,26,
36,55,48,439,Tx,Tarrant,21,36,
36,55,12,101,Fl,Pasco,20,41,
36,55,49,035,Ut,Salt Lake,20,36,
36,55,45,019,SC,Charleston,20,35,
36,55,12,015,Fl,Charlotte,19,32,
36,55,36,053,NY,Madison,19,31,
36,55,37,081,NC,Guilford,19,33,
36,55,36,043,NY,Herkimer,19,28,
36,55,45,051,SC,Horry,18,39,
36,55,39,095,Oh,Lucas,18,30,
36,55,42,045,Pa,Delaware,18,34,
36,55,06,081,Ca,San Mateo,18,29,
36,55,51,510,Va,Alexandria city,17,25,
36,55,39,153,Oh,Summit,17,27,
36,55,18,097,In,Marion,17,29,
36,55,40,143,Ok,Tulsa,17,47,
36,55,47,157,Tn,Shelby,17,33,
36,55,25,009,Ma,Essex,16,36,
36,55,23,005,Me,Cumberland,16,17,
36,55,25,027,Ma,Worcester,16,33,
36,55,37,135,NC,Orange,16,27,
36,55,37,063,NC,Durham,16,25,
36,55,41,051,Or,Multnomah,16,26,
36,55,24,027,Md,Howard,15,19,
36,55,34,013,NJ,Essex,15,25,
36,55,45,045,SC,Greenville,15,31,
36,55,51,153,Va,Prince William,15,30,
36,55,34,035,NJ,Somerset,15,22,
36,55,50,007,Vt,Chittenden,14,26,
36,55,34,017,NJ,Hudson,14,21,
36,55,37,133,NC,Onslow,14,29,
36,55,55,079,Wi,Milwaukee,14,29,
36,55,17,097,Il,Lake,14,25,
36,55,06,013,Ca,Contra Costa,14,24,
36,55,24,003,Md,Anne Arundel,14,23,
36,55,08,005,Co,Arapahoe,14,30,
36,55,39,017,Oh,Butler,14,28,
36,55,35,001,NM,Bernalillo,13,30,
36,55,33,015,NH,Rockingham,13,25,
36,55,34,007,NJ,Camden,13,18,
36,55,36,023,NY,Cortland,13,19,
36,55,08,041,Co,El Paso,13,20,
36,55,25,013,Ma,Hampden,13,18,
36,55,44,007,RI,Providence,13,21,
36,55,26,065,Mi,Ingham,13,23,
36,55,36,111,NY,Ulster,13,19,
36,55,36,085,NY,Richmond,13,14,
36,55,36,033,NY,Franklin,13,22,
36,55,12,111,Fl,St. Lucie,12,22,
36,55,48,027,Tx,Bell,12,23,
36,55,19,113,Ia,Linn,12,20,
36,55,42,077,Pa,Lehigh,12,25,
36,55,34,005,NJ,Burlington,12,25,
36,55,34,025,NJ,Monmouth,12,22,
36,55,06,067,Ca,Sacramento,12,23,
36,55,37,129,NC,New Hanover,12,22,
36,55,33,011,NH,Hillsborough,12,26,
36,55,48,121,Tx,Denton,12,29,
36,55,51,710,Va,Norfolk city,11,16,
36,55,08,059,Co,Jefferson,11,18,
36,55,20,091,Ks,Johnson,11,34,
36,55,42,079,Pa,Luzerne,11,18,
