State1,County1,State2,County2,State3,County3,Returns,Exemptions,Income
36,103,36,087,NY,Rockland,57,94,
36,103,12,057,Fl,Hillsborough,57,91,
36,103,12,009,Fl,Brevard,55,118,
36,103,36,001,NY,Albany,54,70,
36,103,17,031,Il,Cook,53,85,
36,103,36,029,NY,Erie,53,78,
36,103,09,003,Ct,Hartford,52,110,
36,103,36,055,NY,Monroe,52,90,
36,103,12,095,Fl,Orange,50,86,
36,103,36,071,NY,Orange,48,86,
36,103,24,031,Md,Montgomery,48,90,
36,103,48,201,Tx,Harris,47,85,
36,103,51,059,Va,Fairfax,47,93,
36,103,42,101,Pa,Philadelphia,46,73,
36,103,25,021,Ma,Norfolk,45,69,
36,103,06,059,Ca,Orange,43,81,
36,103,12,127,Fl,Volusia,42,64,
36,103,34,025,NJ,Monmouth,42,82,
36,103,12,117,Fl,Seminole,41,69,
36,103,12,071,Fl,Lee,41,70,
36,103,32,003,Nv,Clark,40,70,
36,103,36,027,NY,Dutchess,39,60,
36,103,12,053,Fl,Hernando,38,79,
36,103,51,810,Va,Virginia Beach city,37,71,
36,103,36,111,NY,Ulster,37,61,
36,103,34,031,NJ,Passaic,36,77,
36,103,36,067,NY,Onondaga,35,48,
36,103,12,111,Fl,St. Lucie,34,67,
36,103,36,079,NY,Putnam,34,55,
36,103,34,029,NJ,Ocean,33,47,
36,103,42,003,Pa,Allegheny,32,45,
36,103,34,039,NJ,Union,31,66,
36,103,06,085,Ca,Santa Clara,31,65,
36,103,34,027,NJ,Morris,31,58,
36,103,36,091,NY,Saratoga,30,50,
36,103,48,113,Tx,Dallas,30,43,
36,103,36,109,NY,Tompkins,30,40,
36,103,37,119,NC,Mecklenburg,29,56,
36,103,57,003,FR,Foreign / Puerto Rico,28,69,
36,103,06,001,Ca,Alameda,28,38,
36,103,34,005,NJ,Burlington,28,50,
36,103,25,009,Ma,Essex,27,52,
36,103,09,011,Ct,New London,27,61,
36,103,34,035,NJ,Somerset,27,57,
36,103,25,027,Ma,Worcester,26,44,
36,103,11,001,DC,"Wash.,D.C.",26,32,
36,103,12,083,Fl,Marion,26,52,
36,103,15,003,Hi,Honolulu,25,43,
36,103,06,075,Ca,San Francisco,25,33,
36,103,42,091,Pa,Montgomery,25,36,
36,103,36,065,NY,Oneida,24,41,
36,103,37,133,NC,Onslow,23,43,
36,103,12,115,Fl,Sarasota,22,40,
36,103,33,011,NH,Hillsborough,22,47,
36,103,36,105,NY,Sullivan,22,31,
36,103,12,097,Fl,Osceola,22,40,
36,103,12,031,Fl,Duval,21,53,
36,103,53,033,Wa,King,21,35,
36,103,36,093,NY,Schenectady,21,30,
36,103,24,033,Md,Prince George's,21,30,
36,103,34,021,NJ,Mercer,20,36,
36,103,12,085,Fl,Martin,20,35,
36,103,51,013,Va,Arlington,20,28,
36,103,36,007,NY,Broome,20,33,
36,103,10,003,De,New Castle,19,47,
36,103,36,019,NY,Clinton,19,27,
36,103,06,071,Ca,San Bernardino,19,42,
36,103,12,017,Fl,Citrus,19,42,
36,103,24,510,Md,Baltimore city,18,35,
36,103,12,015,Fl,Charlotte,18,30,
36,103,12,109,Fl,St. Johns,17,38,
36,103,12,105,Fl,Polk,17,33,
36,103,36,039,NY,Greene,17,30,
36,103,17,043,Il,Du Page,17,37,
36,103,29,189,Mo,St. Louis,17,36,
36,103,42,089,Pa,Monroe,17,29,
36,103,44,007,RI,Providence,17,31,
36,103,13,067,Ga,Cobb,17,31,
36,103,25,023,Ma,Plymouth,17,37,
36,103,39,035,Oh,Cuyahoga,16,26,
36,103,51,710,Va,Norfolk city,16,29,
36,103,24,003,Md,Anne Arundel,16,31,
36,103,13,121,Ga,Fulton,16,24,
36,103,24,005,Md,Baltimore,16,22,
36,103,13,135,Ga,Gwinnett,16,25,
36,103,06,111,Ca,Ventura,16,32,
36,103,09,005,Ct,Litchfield,16,29,
36,103,51,510,Va,Alexandria city,16,19,
36,103,36,025,NY,Delaware,16,32,
36,103,42,045,Pa,Delaware,16,28,
36,103,27,053,Mn,Hennepin,15,37,
36,103,42,077,Pa,Lehigh,15,23,
36,103,06,067,Ca,Sacramento,15,26,
36,103,09,007,Ct,Middlesex,15,27,
36,103,36,083,NY,Rensselaer,15,19,
36,103,34,001,NJ,Atlantic,15,33,
36,103,12,061,Fl,Indian River,15,22,
36,103,25,013,Ma,Hampden,15,19,
36,103,13,089,Ga,De Kalb,15,18,
36,103,34,007,NJ,Camden,15,24,
36,103,12,021,Fl,Collier,14,26,
36,103,36,077,NY,Otsego,14,20,
36,103,48,439,Tx,Tarrant,14,26,
36,103,39,049,Oh,Franklin,14,25,
36,103,42,071,Pa,Lancaster,14,27,
36,103,48,453,Tx,Travis,14,21,
36,103,12,001,Fl,Alachua,13,16,
36,103,12,087,Fl,Monroe,13,25,
36,103,12,081,Fl,Manatee,13,26,
36,103,51,153,Va,Prince William,13,22,
36,103,42,017,Pa,Bucks,13,30,
36,103,12,035,Fl,Flagler,13,22,
36,103,24,025,Md,Harford,12,26,
36,103,42,011,Pa,Berks,12,24,
36,103,04,019,Az,Pima,12,21,
36,103,37,183,NC,Wake,12,18,
36,103,36,113,NY,Warren,12,22,
36,103,48,203,Tx,Harrison,12,46,
36,103,37,051,NC,Cumberland,12,24,
36,103,33,015,NH,Rockingham,12,20,
36,103,25,005,Ma,Bristol,11,19,
36,103,42,029,Pa,Chester,11,27,
36,103,55,025,Wi,Dane,11,13,
36,103,06,013,Ca,Contra Costa,11,16,
36,103,06,053,Ca,Monterey,11,19,
36,103,08,031,Co,Denver,11,15,
36,103,06,065,Ca,Riverside,11,15,
36,103,08,041,Co,El Paso,10,20,
36,103,24,027,Md,Howard,10,16,
36,103,45,013,SC,Beaufort,10,20,
36,103,39,153,Oh,Summit,10,16,
36,103,45,019,SC,Charleston,10,16,
36,103,37,063,NC,Durham,10,16,
36,103,51,041,Va,Chesterfield,10,20,
36,103,23,005,Me,Cumberland,10,20,
36,103,02,020,Ak,Anchorage Borough,10,22,
36,103,25,015,Ma,Hampshire,10,15,
36,103,36,089,NY,St. Lawrence,10,19,
36,103,,,XX,Same State,140,235,
36,103,,,XX,Region 1: Northeast,273,508,
36,103,,,XX,Region 2: Midwest,258,478,
36,103,,,XX,Region 3: South,618,1139,
36,103,,,XX,Region 4: West,229,387,
36,103,36,103 ,XX,County Non-Migrants,484028,1089414,
36,105,,,NY,Sullivan Total Migration,1720,3297,
36,105,36,071,NY,Orange,388,791,
36,105,36,111,NY,Ulster,142,299,
36,105,36,047,NY,Kings,96,193,
36,105,36,081,NY,Queens,90,190,
36,105,36,061,NY,New York,80,126,
36,105,36,059,NY,Nassau,56,114,
36,105,36,005,NY,Bronx,50,116,
36,105,36,103,NY,Suffolk,41,77,
36,105,36,087,NY,Rockland,39,94,
36,105,36,119,NY,Westchester,36,71,
36,105,36,027,NY,Dutchess,34,65,
36,105,34,003,NJ,Bergen,29,56,
36,105,36,025,NY,Delaware,21,40,
36,105,57,005,FR,APO / FPO Zip Code,20,44,
36,105,12,099,Fl,Palm Beach,20,25,
36,105,36,029,NY,Erie,15,32,
36,105,12,011,Fl,Broward,14,26,
36,105,42,103,Pa,Pike,14,24,
36,105,36,085,NY,Richmond,14,29,
36,105,42,127,Pa,Wayne,12,26,
36,105,06,001,Ca,Alameda,10,13,
36,105,36,007,NY,Broome,10,14,
36,105,,,XX,Same State,97,178,
36,105,,,XX,Region 1: Northeast,140,222,
36,105,,,XX,Region 2: Midwest,47,67,
36,105,,,XX,Region 3: South,128,245,
36,105,,,XX,Region 4: West,77,120,
36,105,36,105 ,XX,County Non-Migrants,23871,52960,
36,107,,,NY,Tioga Total Migration Fl,1227,2575,
36,107,36,007,NY,Broome,406,873,
36,107,36,109,NY,Tompkins,128,230,
36,107,42,015,Pa,Bradford,116,237,
36,107,36,015,NY,Chemung,68,131,
36,107,57,005,FR,APO / FPO Zip Code,20,42,
36,107,36,023,NY,Cortland,17,33,
36,107,42,115,Pa,Susquehanna,17,45,
36,107,36,103,NY,Suffolk,13,25,
36,107,36,017,NY,Chenango,13,25,
36,107,36,067,NY,Onondaga,13,29,
36,107,36,055,NY,Monroe,10,13,
36,107,,,XX,Same State,117,238,
36,107,,,XX,Region 1: Northeast,80,169,
36,107,,,XX,Region 2: Midwest,23,52,
36,107,,,XX,Region 3: South,141,341,
36,107,,,XX,Region 4: West,45,92,
36,107,36,107 ,XX,County Non-Migrants,17754,42974,
36,109,,,NY,Tompkins Total Migration,3019,4674,
36,109,57,001,FR,Foreign / Overseas,363,421,
36,109,36,023,NY,Cortland,166,312,
36,109,36,107,NY,Tioga,115,207,
36,109,36,011,NY,Cayuga,89,160,
36,109,36,067,NY,Onondaga,79,117,
36,109,36,061,NY,New York,72,85,
36,109,36,097,NY,Schuyler,72,122,
36,109,36,055,NY,Monroe,71,105,
36,109,36,015,NY,Chemung,67,120,
36,109,36,099,NY,Seneca,58,91,
36,109,25,017,Ma,Middlesex,57,85,
36,109,36,007,NY,Broome,54,80,
36,109,36,047,NY,Kings,37,53,
36,109,17,031,Il,Cook,29,45,
36,109,06,037,Ca,Los Angeles,26,31,
36,109,36,059,NY,Nassau,25,31,
36,109,36,029,NY,Erie,25,39,
36,109,09,001,Ct,Fairfield,24,33,
36,109,36,103,NY,Suffolk,23,34,
36,109,36,069,NY,Ontario,22,33,
36,109,11,001,DC,"Wash.,D.C.",22,29,
36,109,25,025,Ma,Suffolk,21,31,
36,109,53,033,Wa,King,21,31,
36,109,06,085,Ca,Santa Clara,21,32,
36,109,36,101,NY,Steuben,21,42,
36,109,06,073,Ca,San Diego,20,31,
36,109,36,065,NY,Oneida,18,33,
36,109,36,001,NY,Albany,17,20,
36,109,57,005,FR,APO / FPO Zip Code,17,32,
36,109,42,101,Pa,Philadelphia,17,22,
36,109,24,031,Md,Montgomery,17,20,
36,109,06,001,Ca,Alameda,16,21,
36,109,24,033,Md,Prince George's,16,25,
36,109,36,081,NY,Queens,16,21,
36,109,36,005,NY,Bronx,15,29,
36,109,09,003,Ct,Hartford,15,22,
36,109,36,027,NY,Dutchess,14,19,
36,109,36,119,NY,Westchester,14,18,
36,109,27,053,Mn,Hennepin,14,16,
36,109,51,059,Va,Fairfax,13,18,
36,109,06,059,Ca,Orange,12,21,
36,109,42,003,Pa,Allegheny,11,21,
36,109,48,453,Tx,Travis,10,14,
36,109,36,053,NY,Madison,10,15,
36,109,25,027,Ma,Worcester,10,16,
36,109,,,XX,Same State,149,244,
36,109,,,XX,Region 1: Northeast,324,496,
36,109,,,XX,Region 2: Midwest,185,307,
36,109,,,XX,Region 3: South,316,532,
36,109,,,XX,Region 4: West,173,292,
36,109,36,109 ,XX,County Non-Migrants,28333,58831,
36,111,,,NY,Ulster Total Migration F,3375,6080,
36,111,36,027,NY,Dutchess,590,1043,
36,111,36,071,NY,Orange,512,1045,
36,111,36,061,NY,New York,165,245,
36,111,36,105,NY,Sullivan,122,245,
36,111,36,047,NY,Kings,104,190,
36,111,36,119,NY,Westchester,101,184,
36,111,36,081,NY,Queens,100,171,
36,111,36,039,NY,Greene,65,119,
36,111,36,059,NY,Nassau,65,120,
36,111,36,001,NY,Albany,60,80,
36,111,36,005,NY,Bronx,55,99,
36,111,36,103,NY,Suffolk,50,84,
36,111,36,087,NY,Rockland,43,63,
36,111,36,021,NY,Columbia,35,53,
36,111,36,025,NY,Delaware,33,61,
36,111,36,079,NY,Putnam,31,55,
36,111,57,005,FR,APO / FPO Zip Code,30,50,
36,111,34,003,NJ,Bergen,30,53,
36,111,09,001,Ct,Fairfield,27,39,
36,111,12,011,Fl,Broward,25,51,
36,111,36,091,NY,Saratoga,25,45,
36,111,36,067,NY,Onondaga,23,40,
36,111,36,029,NY,Erie,20,29,
36,111,36,007,NY,Broome,18,30,
36,111,34,017,NJ,Hudson,17,25,
36,111,36,083,NY,Rensselaer,17,23,
36,111,57,001,FR,Foreign / Overseas,17,30,
36,111,12,103,Fl,Pinellas,16,22,
36,111,25,017,Ma,Middlesex,16,25,
36,111,36,093,NY,Schenectady,16,27,
36,111,12,099,Fl,Palm Beach,15,23,
36,111,06,037,Ca,Los Angeles,15,24,
36,111,36,085,NY,Richmond,15,39,
36,111,36,055,NY,Monroe,13,21,
36,111,12,095,Fl,Orange,13,20,
36,111,06,085,Ca,Santa Clara,12,27,
36,111,36,065,NY,Oneida,10,17,
36,111,34,013,NJ,Essex,10,15,
36,111,06,073,Ca,San Diego,10,22,
36,111,,,XX,Same State,103,193,
36,111,,,XX,Region 1: Northeast,248,430,
36,111,,,XX,Region 2: Midwest,89,162,
36,111,,,XX,Region 3: South,276,520,
36,111,,,XX,Region 4: West,118,221,
36,111,36,111 ,XX,County Non-Migrants,58864,126767,
36,113,,,NY,Warren Total Migration F,1667,3171,
36,113,36,091,NY,Saratoga,384,740,
36,113,36,115,NY,Washington,340,621,
36,113,36,031,NY,Essex,65,132,
36,113,36,001,NY,Albany,62,96,
36,113,36,093,NY,Schenectady,34,68,
36,113,36,059,NY,Nassau,25,39,
36,113,36,103,NY,Suffolk,24,44,
36,113,36,019,NY,Clinton,20,43,
36,113,36,083,NY,Rensselaer,19,28,
36,113,09,001,Ct,Fairfield,18,30,
36,113,36,061,NY,New York,17,27,
36,113,36,081,NY,Queens,14,34,
36,113,36,071,NY,Orange,12,20,
36,113,36,067,NY,Onondaga,12,26,
36,113,36,027,NY,Dutchess,11,22,
36,113,09,003,Ct,Hartford,11,17,
36,113,06,073,Ca,San Diego,11,20,
36,113,36,089,NY,St. Lawrence,11,14,
36,113,57,005,FR,APO / FPO Zip Code,10,22,
36,113,,,XX,Same State,129,224,
36,113,,,XX,Region 1: Northeast,181,382,
36,113,,,XX,Region 2: Midwest,44,88,
36,113,,,XX,Region 3: South,153,323,
36,113,,,XX,Region 4: West,49,98,
36,113,,,XX,Foreign,11,13,
36,113,36,113 ,XX,County Non-Migrants,21477,47788,
36,115,,,NY,Washington Total Migrati,1254,2541,
36,115,36,113,NY,Warren,324,666,
36,115,36,091,NY,Saratoga,282,600,
36,115,36,083,NY,Rensselaer,80,172,
36,115,50,021,Vt,Rutland,60,122,
36,115,50,003,Vt,Bennington,35,65,
36,115,36,001,NY,Albany,33,68,
36,115,36,031,NY,Essex,24,42,
36,115,57,005,FR,APO / FPO Zip Code,18,31,
36,115,36,061,NY,New York,15,22,
36,115,36,059,NY,Nassau,11,23,
36,115,36,027,NY,Dutchess,11,26,
36,115,36,019,NY,Clinton,10,15,
36,115,36,119,NY,Westchester,10,19,
36,115,36,093,NY,Schenectady,10,28,
36,115,,,XX,Same State,82,150,
36,115,,,XX,Region 1: Northeast,110,220,
36,115,,,XX,Region 2: Midwest,13,21,
36,115,,,XX,Region 3: South,82,165,
36,115,,,XX,Region 4: West,44,86,
36,115,36,115 ,XX,County Non-Migrants,20034,46256,
36,117,,,NY,Wayne Total Migration Fl,1898,3913,
36,117,36,055,NY,Monroe,826,1698,
36,117,36,069,NY,Ontario,264,531,
36,117,36,011,NY,Cayuga,55,110,
36,117,36,099,NY,Seneca,51,104,
36,117,36,067,NY,Onondaga,37,83,
36,117,57,005,FR,APO / FPO Zip Code,27,44,
36,117,36,029,NY,Erie,23,35,
36,117,36,075,NY,Oswego,23,53,
36,117,36,051,NY,Livingston,16,36,
36,117,36,101,NY,Steuben,12,17,
36,117,36,089,NY,St. Lawrence,11,17,
36,117,12,105,Fl,Polk,10,18,
36,117,36,123,NY,Yates,10,14,
36,117,36,037,NY,Genesee,10,20,
36,117,36,045,NY,Jefferson,10,23,
36,117,,,XX,Same State,118,248,
36,117,,,XX,Region 1: Northeast,103,223,
36,117,,,XX,Region 2: Midwest,43,94,
36,117,,,XX,Region 3: South,193,432,
36,117,,,XX,Region 4: West,56,113,
36,117,36,117 ,XX,County Non-Migrants,32602,77376,
36,119,,,NY,Westchester Total Migrat,16328,29540,
36,119,36,005,NY,Bronx,3148,6051,
36,119,36,061,NY,New York,2445,4927,
36,119,36,081,NY,Queens,987,1841,
36,119,09,001,Ct,Fairfield,847,1416,
36,119,36,047,NY,Kings,781,1573,
36,119,36,079,NY,Putnam,715,1292,
36,119,57,001,FR,Foreign / Overseas,600,979,
36,119,36,059,NY,Nassau,487,857,
36,119,36,087,NY,Rockland,379,606,
36,119,36,027,NY,Dutchess,358,675,
36,119,36,103,NY,Suffolk,270,441,
36,119,34,003,NJ,Bergen,246,420,
36,119,36,071,NY,Orange,198,342,
36,119,06,037,Ca,Los Angeles,166,333,
36,119,34,017,NJ,Hudson,163,266,
36,119,17,031,Il,Cook,108,208,
36,119,25,017,Ma,Middlesex,105,160,
36,119,12,011,Fl,Broward,102,160,
36,119,09,009,Ct,New Haven,100,169,
36,119,12,099,Fl,Palm Beach,95,173,
36,119,09,003,Ct,Hartford,81,140,
36,119,25,025,Ma,Suffolk,79,98,
36,119,12,025,Fl,Dade,77,134,
36,119,34,023,NJ,Middlesex,73,136,
36,119,36,085,NY,Richmond,68,125,
36,119,34,013,NJ,Essex,67,117,
36,119,57,005,FR,APO / FPO Zip Code,66,101,
36,119,36,029,NY,Erie,60,88,
36,119,36,067,NY,Onondaga,56,87,
36,119,25,021,Ma,Norfolk,52,72,
36,119,36,055,NY,Monroe,49,77,
36,119,11,001,DC,"Wash.,D.C.",47,57,
36,119,06,075,Ca,San Francisco,47,63,
36,119,42,101,Pa,Philadelphia,46,69,
36,119,36,111,NY,Ulster,46,73,
36,119,24,031,Md,Montgomery,46,92,
36,119,34,039,NJ,Union,46,69,
36,119,34,027,NJ,Morris,45,74,
36,119,34,025,NJ,Monmouth,43,62,
36,119,36,001,NY,Albany,43,53,
36,119,09,005,Ct,Litchfield,41,57,
36,119,34,031,NJ,Passaic,39,67,
36,119,06,073,Ca,San Diego,39,75,
36,119,51,059,Va,Fairfax,37,66,
36,119,12,103,Fl,Pinellas,33,57,
36,119,48,201,Tx,Harris,32,59,
36,119,36,007,NY,Broome,32,57,
36,119,06,059,Ca,Orange,30,61,
36,119,34,021,NJ,Mercer,30,49,
36,119,42,003,Pa,Allegheny,29,49,
36,119,34,029,NJ,Ocean,29,45,
36,119,04,013,Az,Maricopa,29,44,
36,119,36,075,NY,Oswego,29,54,
36,119,06,085,Ca,Santa Clara,28,59,
36,119,12,095,Fl,Orange,28,41,
36,119,06,001,Ca,Alameda,27,46,
36,119,36,105,NY,Sullivan,26,61,
36,119,13,089,Ga,De Kalb,26,49,
36,119,42,091,Pa,Montgomery,25,43,
36,119,24,510,Md,Baltimore city,24,33,
36,119,34,035,NJ,Somerset,23,35,
36,119,39,035,Oh,Cuyahoga,22,30,
36,119,48,113,Tx,Dallas,22,41,
36,119,36,109,NY,Tompkins,22,25,
36,119,36,091,NY,Saratoga,22,27,
36,119,25,027,Ma,Worcester,21,41,
36,119,09,011,Ct,New London,21,37,
36,119,37,183,NC,Wake,20,40,
36,119,25,009,Ma,Essex,20,29,
36,119,27,053,Mn,Hennepin,19,23,
36,119,51,810,Va,Virginia Beach city,19,34,
36,119,51,013,Va,Arlington,19,28,
36,119,42,017,Pa,Bucks,19,35,
36,119,09,007,Ct,Middlesex,19,26,
36,119,57,003,FR,Foreign / Puerto Rico,18,51,
36,119,13,121,Ga,Fulton,18,33,
36,119,36,021,NY,Columbia,18,27,
36,119,44,007,RI,Providence,17,29,
36,119,25,013,Ma,Hampden,17,20,
36,119,06,013,Ca,Contra Costa,17,33,
36,119,36,083,NY,Rensselaer,17,25,
36,119,12,057,Fl,Hillsborough,17,29,
36,119,26,163,Mi,Wayne,16,23,
36,119,23,005,Me,Cumberland,16,28,
36,119,53,033,Wa,King,16,25,
36,119,24,033,Md,Prince George's,15,19,
36,119,33,011,NH,Hillsborough,15,25,
36,119,36,065,NY,Oneida,15,26,
36,119,48,453,Tx,Travis,15,44,
36,119,39,049,Oh,Franklin,15,28,
36,119,12,115,Fl,Sarasota,14,27,
36,119,06,081,Ca,San Mateo,14,26,
36,119,42,077,Pa,Lehigh,14,22,
36,119,36,039,NY,Greene,14,21,
36,119,36,093,NY,Schenectady,14,17,
36,119,12,111,Fl,St. Lucie,13,24,
36,119,15,003,Hi,Honolulu,13,23,
36,119,12,071,Fl,Lee,13,26,
36,119,37,133,NC,Onslow,13,18,
36,119,55,025,Wi,Dane,13,20,
36,119,26,125,Mi,Oakland,13,18,
36,119,37,119,NC,Mecklenburg,13,26,
36,119,37,063,NC,Durham,13,24,
36,119,25,001,Ma,Barnstable,13,14,
36,119,17,043,Il,Du Page,12,25,
36,119,51,510,Va,Alexandria city,12,16,
36,119,06,071,Ca,San Bernardino,12,19,
36,119,34,001,NJ,Atlantic,12,20,
36,119,12,127,Fl,Volusia,12,18,
36,119,34,005,NJ,Burlington,12,16,
36,119,06,083,Ca,Santa Barbara,11,13,
36,119,25,003,Ma,Berkshire,11,14,
36,119,48,439,Tx,Tarrant,11,16,
36,119,08,013,Co,Boulder,11,24,
36,119,24,003,Md,Anne Arundel,10,18,
36,119,24,005,Md,Baltimore,10,17,
36,119,42,045,Pa,Delaware,10,23,
36,119,51,710,Va,Norfolk city,10,16,
36,119,12,031,Fl,Duval,10,16,
36,119,,,XX,Same State,114,164,
36,119,,,XX,Region 1: Northeast,254,380,
36,119,,,XX,Region 2: Midwest,278,471,
36,119,,,XX,Region 3: South,500,894,
36,119,,,XX,Region 4: West,229,390,
36,119,36,119 ,XX,County Non-Migrants,317650,661821,
36,121,,,NY,Wyoming Total Migration,782,1577,
36,121,36,029,NY,Erie,232,502,
36,121,36,037,NY,Genesee,124,240,
36,121,36,051,NY,Livingston,75,150,
36,121,36,009,NY,Cattaraugus,64,138,
36,121,36,055,NY,Monroe,54,100,
36,121,36,003,NY,Allegany,45,84,
36,121,36,101,NY,Steuben,12,20,
36,121,36,063,NY,Niagara,12,24,
36,121,,,XX,Same State,61,108,
36,121,,,XX,Region 1: Northeast,21,44,
36,121,,,XX,Region 2: Midwest,16,38,
36,121,,,XX,Region 3: South,40,86,
36,121,,,XX,Region 4: West,16,26,
36,121,,,XX,Foreign,10,17,
36,121,36,121 ,XX,County Non-Migrants,13665,32852,
36,123,,,NY,Yates Total Migration Fl,467,931,
36,123,36,069,NY,Ontario,122,228,
36,123,36,101,NY,Steuben,39,91,
36,123,36,055,NY,Monroe,36,65,
36,123,36,097,NY,Schuyler,21,59,
36,123,36,117,NY,Wayne,20,35,
36,123,36,015,NY,Chemung,18,34,
36,123,36,099,NY,Seneca,12,22,
36,123,42,071,Pa,Lancaster,11,30,
36,123,,,XX,Same State,65,132,
36,123,,,XX,Region 1: Northeast,37,74,
36,123,,,XX,Region 2: Midwest,11,25,
36,123,,,XX,Region 3: South,57,105,
36,123,,,XX,Region 4: West,18,31,
36,123,36,123 ,XX,County Non-Migrants,7482,17555,
